MSE,05,10,15
67.05,1.0,1.0,0.998814
67.15,1.0,1.0,0.998825
67.25,1.0,1.0,0.998834
67.35,1.0,1.0,0.998842
67.45,1.0,1.0,0.998849
67.55,1.0,1.0,0.99886
67.65,1.0,1.0,0.998867
67.75,1.0,1.0,0.998877
67.85,1.0,1.0,0.998888
67.95,1.0,1.0,0.998894
68.05,1.0,1.0,0.998904
68.15,1.0,1.0,0.998915
68.25,1.0,1.0,0.998925
68.35,1.0,1.0,0.99893
68.45,1.0,1.0,0.99894
68.55,1.0,1.0,0.998948
68.65,1.0,1.0,0.998955
68.75,1.0,1.0,0.998968
68.85,1.0,1.0,0.998978
68.95,1.0,1.0,0.998985
69.05,1.0,1.0,0.998992
69.15,1.0,1.0,0.999001
69.25,1.0,1.0,0.999007
69.35,1.0,1.0,0.999018
69.45,1.0,1.0,0.999023
69.55,1.0,1.0,0.99903
69.65,1.0,1.0,0.999038
69.75,1.0,1.0,0.999051
69.85,1.0,1.0,0.999061
69.95,1.0,1.0,0.999067
70.05,1.0,1.0,0.999075
70.15,1.0,1.0,0.999082
70.25,1.0,1.0,0.999089
70.35,1.0,1.0,0.999097
70.45,1.0,1.0,0.999106
70.55,1.0,1.0,0.999115
70.65,1.0,1.0,0.999122
70.75,1.0,1.0,0.999131
70.85,1.0,1.0,0.99914
70.95,1.0,1.0,0.999149
71.05,1.0,1.0,0.999155
71.15,1.0,1.0,0.999161
71.25,1.0,1.0,0.999168
71.35,1.0,1.0,0.999174
71.45,1.0,1.0,0.999181
71.55,1.0,1.0,0.999186
71.65,1.0,1.0,0.999192
71.75,1.0,1.0,0.999199
71.85,1.0,1.0,0.999205
71.95,1.0,1.0,0.999215
72.05,1.0,1.0,0.999222
72.15,1.0,1.0,0.999228
72.25,1.0,1.0,0.999235
72.35,1.0,1.0,0.999244
72.45,1.0,1.0,0.999249
72.55,1.0,1.0,0.999257
72.65,1.0,1.0,0.999263
72.75,1.0,1.0,0.99927
72.85,1.0,1.0,0.999279
72.95,1.0,1.0,0.999286
73.05,1.0,1.0,0.999293
73.15,1.0,1.0,0.9993
73.25,1.0,1.0,0.999307
73.35,1.0,1.0,0.999316
73.45,1.0,1.0,0.999321
73.55,1.0,1.0,0.999325
73.65,1.0,1.0,0.99933
73.75,1.0,1.0,0.999334
73.85,1.0,1.0,0.999337
73.95,1.0,1.0,0.999347
74.05,1.0,1.0,0.999354
74.15,1.0,1.0,0.999362
74.25,1.0,1.0,0.999364
74.35,1.0,1.0,0.999368
74.45,1.0,1.0,0.999372
74.55,1.0,1.0,0.99938
74.65,1.0,1.0,0.999386
74.75,1.0,1.0,0.999392
74.85,1.0,1.0,0.999399
74.95,1.0,1.0,0.999407
75.05,1.0,1.0,0.999413
75.15,1.0,1.0,0.999419
75.25,1.0,1.0,0.999424
75.35,1.0,1.0,0.999426
75.45,1.0,1.0,0.999431
75.55,1.0,1.0,0.999436
75.65,1.0,1.0,0.999441
75.75,1.0,1.0,0.999444
75.85,1.0,1.0,0.999449
75.95,1.0,1.0,0.999452
76.05,1.0,1.0,0.999457
76.15,1.0,1.0,0.99946
76.25,1.0,1.0,0.999466
76.35,1.0,1.0,0.99947
76.45,1.0,1.0,0.999471
76.55,1.0,1.0,0.999479
76.65,1.0,1.0,0.999484
76.75,1.0,1.0,0.999488
